WP_011389147.1	WP_011389147.1
WP_012703360.1	WP_012703360.1
WP_010254212.1	WP_010254212.1
WP_011021231.1	WP_011021231.1
WP_013066331.1	WP_013066331.1
WP_306548897.1	WP_306548897.1
AHF89181.1	AHF89181.1
WP_144349445.1	WP_144349445.1
WP_048637599.1	WP_048637599.1
WP_287823629.1	WP_287823629.1
WP_003447705.1	WP_003447705.1
MGA9110208.1	MGA9110208.1
WP_278273725.1	WP_278273725.1
MCG8707380.1	MCG8707380.1
WP_147163689.1	WP_147163689.1
WP_238579900.1	WP_238579900.1
WP_310577041.1	WP_310577041.1
WP_014355094.1	WP_014355094.1
MDQ1252448.1	MDQ1252448.1
MDQ1252448.1	MDQ1252448.1
WP_058304223.1	WP_058304223.1
WP_074766286.1	WP_074766286.1
WP_327619239.1	WP_327619239.1
WP_019177664.1	WP_019177664.1
MCX6178940.1	MCX6178940.1
WP_202819546.1	WP_202819546.1
WP_303487405.1	WP_303487405.1
WP_068768875.1	WP_068768875.1
WP_200229192.1	WP_200229192.1
