PMIH01000288.1_16	PMIH01000288.1_16
PMIH01000288.1_16	JAHJPX010000003.1_114
PMIX01000254.1_39	PMIX01000254.1_39
PMIX01000254.1_39	PLNW01000118.1_41
PMIX01000254.1_39	CAIQRS010000269.1_10
PMIX01000254.1_39	JACRMN010000017.1_75
PMIX01000254.1_39	JADKCZ010000003.1_441
PMIX01000254.1_39	JAJYAW010000041.1_1
PMIX01000254.1_39	JAJXVM010000245.1_4
PMIX01000254.1_39	JAJYHA010000227.1_1
PMIX01000254.1_39	NC_009675.1_3095
PMIX01000254.1_39	NZ_BJTG01000009.1_200
PMIX01000254.1_39	NZ_BLJA01000001.1_368
PMIX01000254.1_39	NZ_JALCZA010000009.1_87
PMIX01000254.1_39	NZ_JAKZLF010000035.1_26
PMIX01000254.1_39	NZ_AP025591.1_4803
PMIX01000254.1_39	NZ_AP025592.1_3961
PMIX01000254.1_39	NZ_AP027151.1_3128
PMIX01000254.1_39	PMCR01000532.1_23
PMIX01000254.1_39	JAEYZK010000392.1_13
PMIX01000254.1_39	JARKPN010000018.1_85
PMIX01000254.1_39	CALABV010000158.1_4
PMIX01000254.1_39	NZ_CP015455.1_980
PMMG01000005.1_13	PMMG01000005.1_13
PLTA01000007.1_16	PLTA01000007.1_16
PLTA01000007.1_16	PLSP01000031.1_4
PLTA01000007.1_16	JAOZIA010000024.1_273
PLTA01000007.1_16	JAOZHS010000001.1_566
PLTF01000106.1_9	PLTF01000106.1_9
PLTK01000099.1_1	PLTK01000099.1_1
PLSJ01000083.1_2	PLSJ01000083.1_2
QIDP01000121.1_19	QIDP01000121.1_19
QIGD01000051.1_2	QIGD01000051.1_2
QIGD01000051.1_2	BDTY01000116.1_7
QJVM01000189.1_14	QJVM01000189.1_14
QJVM01000189.1_14	JACRHH010000004.1_36
QJVM01000189.1_14	JACRHJ010000001.1_9
QJVM01000189.1_14	JAJYJM010000043.1_14
QKCP01000121.1_33	QKCP01000121.1_33
QKCP01000121.1_33	JAICDD010000029.1_3
QKCP01000121.1_33	NC_014632.1_1424
QKGW01000110.1_6	QKGW01000110.1_6
QKGW01000110.1_6	JARLJJ010000568.1_24
QKGW01000110.1_6	JAATFX010000136.1_5
QKGW01000110.1_6	JADMXW010000007.1_98
QKGW01000110.1_6	JAGTSE010000006.1_11
QKGW01000110.1_6	CP036163.1_964
QKGW01000110.1_6	JAKMAJ010000003.1_183
QKGW01000110.1_6	FOAY01000016.1_71
QKGW01000110.1_6	NC_014840.1_298
QKGW01000110.1_6	NZ_CP018016.1_2719
QKGW01000110.1_6	NZ_CM001841.1_3556
QKGW01000110.1_6	NZ_CP010523.2_1673
QKGW01000110.1_6	NZ_LYRP01000050.1_89
QKGW01000110.1_6	NZ_CP014007.2_2644
QKGW01000110.1_6	NZ_MLJI01000002.1_279
QKGW01000110.1_6	NZ_CP022823.1_1795
QKGW01000110.1_6	NZ_NISF01000006.1_288
QKGW01000110.1_6	NZ_CP014137.1_1448
QKGW01000110.1_6	NZ_CP017481.1_3766
QKGW01000110.1_6	NZ_LXFV01000058.1_82
QKGW01000110.1_6	NZ_PRDB01000002.1_556
QKGW01000110.1_6	NZ_KZ819023.1_383
QKGW01000110.1_6	NZ_QGTS01000004.1_41
QKGW01000110.1_6	NZ_QNRY01000004.1_76
QKGW01000110.1_6	NZ_MJLZ01000024.1_11
QKGW01000110.1_6	NZ_SOMG01000030.1_655
QKGW01000110.1_6	NZ_CP034036.1_1924
QKGW01000110.1_6	NZ_VCHQ01000020.1_14
QKGW01000110.1_6	NZ_BJNO01000001.1_334
QKGW01000110.1_6	NZ_CP041247.1_3158
QKGW01000110.1_6	NZ_CP024639.1_195
QKGW01000110.1_6	NZ_WUBS01000006.1_3
QKGW01000110.1_6	NZ_CP024770.1_442
QKGW01000110.1_6	NZ_JABJXS010000001.1_17
QKGW01000110.1_6	NZ_CP055930.1_4948
QKGW01000110.1_6	NZ_PEHF01000026.1_143
QKGW01000110.1_6	NZ_CP075169.1_2760
QKGW01000110.1_6	NZ_JAAVUT010000010.1_90
QKGW01000110.1_6	NZ_JAFJYB010000003.1_625
QKGW01000110.1_6	NZ_CP084876.1_1637
QKGW01000110.1_6	NZ_JAKPCB010000103.1_624
QKGW01000110.1_6	NZ_JAMPJU010000001.1_297
QKGW01000110.1_6	NZ_JAGFPE010000001.1_156
QKGW01000110.1_6	NZ_FMBC01000012.1_40
QKGW01000110.1_6	NZ_FPAU01000001.1_1275
QKGW01000110.1_6	NZ_FZTC01000021.1_30
DNIT01000196.1_17	DNIT01000196.1_17
DNPQ01000338.1_8	DNPQ01000338.1_8
DNPQ01000338.1_8	DNPP01000131.1_19
DNPQ01000338.1_8	MVRN01000057.1_19
DPJA01000039.1_229	DPJA01000039.1_229
DPJA01000039.1_229	LIUG01000026.1_12
DPJA01000039.1_229	LIUG01000033.1_59
DPJA01000039.1_229	JAIRUQ010000057.1_7
DPJA01000039.1_229	JAITFO010000096.1_19
DPJA01000039.1_229	JAITFN010000026.1_6
DPJA01000039.1_229	JAITFI010000102.1_2
DPJA01000039.1_229	JAITCM010000099.1_22
DPJA01000039.1_229	LVAS01000062.1_6
DPJA01000039.1_229	DBTU01000011.1_44
DPJA01000039.1_229	DCFU01000034.1_51
DPJA01000039.1_229	WQSZ01000060.1_2
DPJA01000039.1_229	JAHZFJ010000023.1_10
DPJA01000039.1_229	JAHAJA010000003.1_104
DPJA01000039.1_229	JAEWUD010000027.1_100
DPJA01000039.1_229	JAEZPG010000012.1_37
DPJA01000039.1_229	JAEZGY010000030.1_39
DPJA01000039.1_229	JAEZGM010000042.1_41
DPJA01000039.1_229	JAISJC010000003.1_35
DPJA01000039.1_229	JAITQY010000149.1_6
DPJA01000039.1_229	JAITDM010000187.1_8
DPJA01000039.1_229	NZ_AXUN02000180.1_30
DPJA01000039.1_229	NZ_VWXL01000053.1_24
DPJA01000039.1_229	NZ_QRCT01000034.1_294
DPJA01000039.1_229	NZ_JAMXWM010000003.1_155
DPJA01000039.1_229	NZ_FOJI01000013.1_57
QZIR01000026.1_3	QZIR01000026.1_3
QZIR01000026.1_3	JAHRFU010000088.1_3
QZIR01000026.1_3	NC_010424.1_149
JAGTRJ010000011.1_61	JAGTRJ010000011.1_61
JAGTRJ010000011.1_61	QZKY01000011.1_54
JADFDO010000016.1_17	JADFDO010000016.1_17
JADFDO010000016.1_17	DAWU01000006.1_11
JAFDVZ010000014.1_135	JAFDVZ010000014.1_135
JAFDVZ010000014.1_135	DLFY01000306.1_15
JAFDVZ010000014.1_135	PMEV01000065.1_15
JAFDVZ010000014.1_135	PLHP01000198.1_2
JAFDVZ010000014.1_135	PLOR01000108.1_36
JAFDVZ010000014.1_135	JAEYQK010000101.1_18
JAFDVZ010000014.1_135	QKCJ01000049.1_162
JAFDVZ010000014.1_135	JAAYCU010000081.1_4
JAFDVZ010000014.1_135	JANQFY010000072.1_20
JAFDVZ010000014.1_135	JARLGJ010000055.1_4
JAFDVZ010000014.1_135	CALARR010000214.1_45
JAGYPB010000031.1_9	JAGYPB010000031.1_9
JAGYPB010000031.1_9	SLDV01000002.1_38
JAGYPB010000031.1_9	JACRCO010000071.1_85
JAGYPB010000031.1_9	JAGXHK010000056.1_3
JAGYPB010000031.1_9	NZ_AP024355.1_3582
JAGYPB010000031.1_9	JARUHP010000001.1_55
JAGYPB010000031.1_9	NZ_ARWE01000001.1_3416
JAGYPB010000031.1_9	NZ_KI421420.1_83
JAGYPB010000031.1_9	NZ_JOMG01000002.1_2389
JAGYPB010000031.1_9	NZ_JWJD01000005.1_120
JAGYPB010000031.1_9	NZ_CP010802.1_2532
JAGYPB010000031.1_9	JACZKE010000036.1_40
JAGYPB010000031.1_9	NZ_NAAD01000014.1_77
JAGYPB010000031.1_9	NZ_FNQN01000010.1_114
JAGYPB010000031.1_9	JADGEB010000001.1_65
JAHDPL010000023.1_10	JAHDPL010000023.1_10
JAHDPL010000023.1_10	BIFV01000001.1_62
JAHDPL010000023.1_10	BIFV01000005.1_12
JAHDPL010000023.1_10	JAIHAN010000010.1_39
JAHDPL010000023.1_10	JALHDI010000010.1_11
JAHDPL010000023.1_10	NZ_CP045798.1_388
JAHDPL010000023.1_10	NZ_QGMZ01000051.1_9
JAHDPL010000023.1_10	NZ_SLUI01000005.1_202
JAHDPL010000023.1_10	NZ_JAGGKR010000001.1_829
JAHDPL010000023.1_10	NZ_CP077107.1_404
JAHDPL010000023.1_10	NZ_PGCK01000003.1_111
JAHDPL010000023.1_10	NZ_JAUSCG010000065.1_12
JAGYWI010000039.1_1	JAGYWI010000039.1_1
JAGYWI010000039.1_1	JADFXO010000112.1_2
JAGYWI010000039.1_1	JADFYO010000021.1_15
JAGYWI010000039.1_1	JADFXG010000040.1_11
JAHIFE010000121.1_54	JAHIFE010000121.1_54
JAHIFE010000121.1_54	JAHITX010000079.1_100
JAHRFX010000110.1_81	JAHRFX010000110.1_81
JAHHIA010000001.1_361	JAHHIA010000001.1_361
JAHHIA010000001.1_361	CM001633.1_4871
JAHHIA010000001.1_361	KL662192.1_73
JAHHIA010000001.1_361	LWRO01000008.1_70
JAHHIA010000001.1_361	DCSN01000058.1_42
JAHHIA010000001.1_361	QBLS01000001.1_119
JAHHIA010000001.1_361	CAKZHE010000156.1_6
JAHHIA010000001.1_361	NZ_NDHW01000087.1_48
JAHHIA010000001.1_361	NZ_PDDM01000014.1_85
JAHHIA010000001.1_361	NZ_AP017564.1_45
JAHHIA010000001.1_361	NZ_JAAVJL010000002.1_641
JAHHIA010000001.1_361	NZ_CP112874.1_1025
JAHHIA010000001.1_361	MBRE01000094.1_20
JAHHIA010000001.1_361	JACYLU010000015.1_148
JAHHIA010000001.1_361	JAAUUJ010000001.1_5
JAHHIA010000001.1_361	CAJAQB010000001.1_56
JAHHIA010000001.1_361	NC_019695.1_4580
JAHHIA010000001.1_361	NZ_MVDI01000001.1_159
JAHHIA010000001.1_361	CAITND010000175.1_18
JAHHIA010000001.1_361	NZ_KB235903.1_597
JAHHIA010000001.1_361	NZ_LR734823.1_6
JAHHIA010000001.1_361	NC_019738.1_1269
JAHHIA010000001.1_361	MUGG01000119.1_44
JAHHIA010000001.1_361	JACJNX010000044.1_17
JAHHIA010000001.1_361	JANWZG010000088.1_3
JAHHIA010000001.1_361	NZ_MRCC01000005.1_254
JAHHIA010000001.1_361	NZ_JACJRC010000011.1_89
JAHHIA010000001.1_361	NZ_JADEWN010000041.1_21
JAHHIA010000001.1_361	NZ_JAFIRA010000004.1_119
JAHHIA010000001.1_361	NZ_KB235914.1_584
JAHHIA010000001.1_361	DOIX01000162.1_21
JAHHIA010000001.1_361	NZ_MRCE01000006.1_229
JAHHIA010000001.1_361	NZ_MJGC01000099.1_94
JAHHIA010000001.1_361	NZ_NQLA01000040.1_17
JAHHIA010000001.1_361	CAINZT010000139.1_17
JAHHIA010000001.1_361	NZ_JACJSC010000026.1_39
JAHHIA010000001.1_361	NZ_LN889813.1_38
JAHHIA010000001.1_361	AP018180.1_4772
JAHHIA010000001.1_361	JACJPX010000003.1_115
JAHHIA010000001.1_361	JACJQJ010000046.1_40
JAHHIA010000001.1_361	NZ_AP018172.1_4194
JAHHIA010000001.1_361	NZ_JACJQG010000005.1_29
JAHHIA010000001.1_361	JAAUUT010000052.1_29
JAHHIA010000001.1_361	DVEB01000153.1_22
JAHHIA010000001.1_361	JALOOO010000016.1_33
JAHHIA010000001.1_361	JALOOL010000022.1_16
JAHHIA010000001.1_361	NZ_KB731324.1_3509
JAHHIA010000001.1_361	JAAUUE010000097.1_10
JAHHIA010000001.1_361	LUGL01000012.1_68
JAHHIA010000001.1_361	JAAUPF010000091.1_17
JAHHIA010000001.1_361	DVDV01000047.1_13
JAHHIA010000001.1_361	JACQYI010000009.1_80
JAHHIA010000001.1_361	WGLZ01000090.1_24
JAHHIA010000001.1_361	VRZD01000015.1_53
JAHHIA010000001.1_361	JAHHHV010000080.1_71
JAHHIA010000001.1_361	JALOOM010000031.1_23
JAHHIA010000001.1_361	JALOON010000032.1_81
JAHHIA010000001.1_361	JAIXVO010000623.1_2
JAHHIA010000001.1_361	CALHCP010000024.1_17
JAHHIA010000001.1_361	CALIDI010000021.1_94
JAHHIA010000001.1_361	NZ_JJML01000003.1_107
JAHHIA010000001.1_361	NZ_MQTZ01000047.1_56
JAHHIA010000001.1_361	NZ_NKFP01000006.1_208
JAHHIA010000001.1_361	NZ_JACJPW010000009.1_96
JAHHIA010000001.1_361	NZ_JACJSA010000001.1_497
JAHHIA010000001.1_361	NZ_CP072600.1_2930
JAHHIA010000001.1_361	NZ_JALAAD010000001.1_1058
JAHHIA010000001.1_361	JANWWT010000006.1_40
JAHHIA010000001.1_361	JANXAM010000015.1_17
JAHHIA010000001.1_361	JANWVM010000010.1_13
JAHHIA010000001.1_361	NZ_KB235948.1_1852
JAHHIA010000001.1_361	NZ_WJFC01000112.1_5
JAHHIA010000001.1_361	NZ_JACJRE010000037.1_51
JAHHIA010000001.1_361	NZ_AP018207.1_6303
JAHHIA010000001.1_361	NZ_CP075171.1_4942
JAHHIA010000001.1_361	NZ_CP113797.1_2911
JAHHHH010000012.1_74	JAHHHH010000012.1_74
JAHHHH010000012.1_74	WVID01000015.1_166
JAHHHH010000012.1_74	JAHHID010000001.1_31
JAHHHH010000012.1_74	JAHHHK010000004.1_245
JAHHHH010000012.1_74	JAQYWN010000091.1_6
JAHHHH010000012.1_74	CAKZGI010000346.1_13
